read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636386.1649027	A0A922NQS1	Cutinase_like	5.6e-09	48.5	41.2	51
SRR28636386.1653868	A0A286RH75	Cutinase_like	4.01e-15	65.9	54.7	53
SRR28636386.1654998	A0A0P8X0D6	Cutinase_like	2.19e-23	88.2	74.0	50
SRR28636386.1669440	A0A2T4GVR6	Cutinase_like	5.07e-11	54.3	48.0	50
SRR28636386.1673626	A0AAW6QUD3	Cutinase_like	1.66e-08	47.0	46.4	56
SRR28636386.1680855	A0ABC9U9D7	Cutinase_like	1.71e-26	97.1	98.0	50
SRR28636386.1686294	A0A1E3V5U7	AlkB	5.17e-30	105	96.0	50
SRR28636386.1692187	A0A4Z0MA04	Cutinase_like	2.36e-21	83.2	76.0	50
SRR28636386.1703196	A0AAN5C2R9	Cutinase_like	1.49e-14	64.3	66.0	50
SRR28636386.1705778	F4KTA5	AlkB	6.5e-18	73.6	74.0	50
SRR28636386.1711223	A0ABY6Y3A1	AlkB	8.04e-19	75.9	78.0	50
SRR28636386.1712873	A0ABS1KTS1	AlkB	1.64e-23	89.0	72.0	50
SRR28636386.1714813	F4KTA5	AlkB	6.5e-18	73.6	74.0	50
SRR28636386.1716112	A0A0P9CMX4	AlkB	2.47e-16	69.3	74.5	51
SRR28636386.1719846	A0ABQ0W1F0	AlkB	3.02e-17	71.6	66.0	50
SRR28636386.1720088	A0AAW6QUD3	Cutinase_like	7.68e-07	42.4	44.4	54
SRR28636386.1732391	G1C7H9	AlkB	3.51e-17	71.6	70.0	50
SRR28636386.1735817	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	52.0	50
SRR28636386.1736788	A0AAN5C2R9	Cutinase_like	6.35e-13	59.7	52.0	50
SRR28636386.1753912	G1C7H9	AlkB	3.67e-27	99.0	94.0	50
SRR28636386.1754229	G1C7H9	AlkB	3.67e-27	99.0	94.0	50
SRR28636386.1759657	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	62.0	50
SRR28636386.1761281	A0ABQ6CYQ0	AlkB	4.26e-10	51.6	52.9	51
SRR28636386.1769800	A0ABQ3IB57	AlkB	1.1e-15	67.4	54.0	50
SRR28636386.1772315	A0A254U084	Cutinase_like	7.76e-12	56.6	52.9	51
SRR28636386.1782539	A0ABM9C468	MHETase_like	4.53e-10	51.6	46.0	50
SRR28636386.1783190	B6IHE3	AlkB	1.52e-06	41.6	49.0	51
SRR28636386.1800556	A0A922NQS1	Cutinase_like	2.87e-06	40.8	41.2	51
SRR28636386.1803855	A0AAW6QUD3	Cutinase_like	1.01e-11	55.8	49.2	59
SRR28636386.1816267	A0AAW6QUD3	Cutinase_like	6.8e-17	69.7	62.0	50
SRR28636386.1834950	A0AAN6M0Z9	Cutinase_like	2.29e-07	43.9	42.0	50
SRR28636386.1838700	A0A7S4Q9T4	Cutinase_like	1.42e-09	50.1	52.0	50
SRR28636386.1838720	A0A7S4Q9T4	Cutinase_like	1.42e-09	50.1	52.0	50
SRR28636386.1839044	A0A0B4I5J3	Cutinase_like	4.08e-06	40.4	40.0	50
SRR28636386.1839852	A0A151Y3X4	Cutinase_like	2.4e-28	102	96.0	50
SRR28636386.1856721	A0ABW3HCW7	AlkB	1.59e-06	41.6	42.0	50
SRR28636386.1856969	A0A922NQS1	Cutinase_like	1.12e-06	42.0	39.2	51
SRR28636386.1864325	A0ABQ2EJG7	AlkB	2.82e-26	95.9	86.0	50
SRR28636386.1872487	A0A2K9Z6S4	Cutinase_like	1.06e-21	84.0	76.0	50
SRR28636386.1872531	A0A2K9Z6S4	Cutinase_like	4.07e-25	93.2	84.0	50
SRR28636386.1891256	A0AAN5C2R9	Cutinase_like	4.55e-07	43.1	48.1	52
SRR28636386.1905688	A0A922NQS1	Cutinase_like	1.69e-07	44.3	44.0	50
SRR28636386.1908014	G1C7H9	AlkB	8.07e-07	42.4	50.0	50
SRR28636386.1908026	G1C7H9	AlkB	8.07e-07	42.4	50.0	50
SRR28636386.1911982	A0ABQ5TAM8	AlkB	2.26e-13	60.8	62.0	50
SRR28636386.1912185	A0ABQ5TAM8	AlkB	2.26e-13	60.8	62.0	50
SRR28636386.1912221	A0ABQ5TAM8	AlkB	2.26e-13	60.8	62.0	50
SRR28636386.1921281	A0A7W8XJQ4	Cutinase_like	3.28e-25	93.2	90.0	50
SRR28636386.1921320	A0A7W8XJQ4	Cutinase_like	3.28e-25	93.2	90.0	50
SRR28636386.1921358	A0A7W8XJQ4	Cutinase_like	3.28e-25	93.2	90.0	50
SRR28636386.1931623	A0A9W9D218	Cutinase_like	2.18e-09	49.7	44.8	58
SRR28636386.1932470	A0A9Q7NSE2	AlkB	2.61e-33	111	100.0	50
SRR28636386.1937362	A0A8H5XPM3	Cutinase_like	3.17e-07	43.5	44.0	50
SRR28636386.1938256	A0A0D1YDG7	Cutinase_like	6.91e-11	53.9	54.0	50
SRR28636386.1998192	A0ABW3HCW7	AlkB	2.41e-07	43.9	42.0	50
SRR28636386.2001048	A0A1S9RVN2	Cutinase_like	1.82e-21	84.0	74.5	51
SRR28636386.2016166	A0A254U084	Cutinase_like	4.56e-10	51.6	50.0	50
SRR28636386.2028855	A0AAW6QUD3	Cutinase_like	9.51e-11	53.1	54.9	51
SRR28636386.2031175	A9CMS7	AlkB	1.29e-10	53.1	40.0	50
SRR28636386.2034460	A0AAN6M0Z9	Cutinase_like	1.04e-08	47.8	44.0	50
SRR28636386.2049376	A0A5N5E036	Cutinase_like	5.94e-10	51.2	56.0	50
SRR28636386.2055582	Q5F4D8	AlkB	9.95e-09	47.8	46.0	50
SRR28636386.2056076	Q5F4D8	AlkB	1.51e-18	75.5	68.6	51
SRR28636386.2057640	Q5F4D8	AlkB	1.16e-06	42.0	41.5	53
SRR28636386.2059797	Q5F4D8	AlkB	1.16e-06	42.0	41.5	53
SRR28636386.2068618	A0A6N7LSU7	AlkB	4.05e-15	65.9	54.0	50
SRR28636386.2074789	A9CMS7	AlkB	3.84e-17	71.6	68.0	50
SRR28636386.2083045	A0ABQ1SA56	AlkB	8.79e-29	102	96.0	50
SRR28636386.2083076	A0A1S9RVN2	Cutinase_like	1e-19	79.0	74.0	50
SRR28636386.2096222	A0ABQ1F8A1	AlkB	2.47e-14	63.5	58.0	50
SRR28636386.2115022	A0A8J3RQR6	AlkB	5.32e-06	40.0	36.0	50
SRR28636386.2150874	A0A512NG10	AlkB	3.3e-10	52.0	54.0	50
SRR28636386.2157328	A9CMS7	AlkB	2.97e-09	49.3	44.0	50
SRR28636386.2157649	A0AAN5C2R9	Cutinase_like	1.45e-11	55.8	50.0	50
SRR28636386.2172914	A9CMS7	AlkB	2.97e-09	49.3	44.0	50
SRR28636386.2174589	A0A316YF96	Cutinase_like	5.37e-17	71.2	70.0	50
SRR28636386.2188043	A0A0G4NCV0	Cutinase_like	1.29e-07	44.7	48.0	50
SRR28636386.2206073	A0A922NQS1	Cutinase_like	5.39e-06	40.0	41.2	51
SRR28636386.2208874	A0AAN5C2R9	Cutinase_like	1.05e-19	79.0	82.0	50
SRR28636386.2214112	A0ABQ6EE57	AlkB	5.69e-18	73.6	72.5	51
SRR28636386.2223563	G1C7H9	AlkB	4.3e-20	79.7	76.0	50
SRR28636386.2223564	G1C7H9	AlkB	4.3e-20	79.7	76.0	50
SRR28636386.2235665	A0A919PNJ3	Cutinase_like	8.24e-07	42.4	41.5	53
SRR28636386.2241501	A0AAX3YY98	AlkB	7.76e-32	107	100.0	50
SRR28636386.2246462	A0ABY6Y3A1	AlkB	8.22e-23	86.7	78.0	50
SRR28636386.2259621	G1C7H9	AlkB	8.61e-21	81.6	76.0	50
SRR28636386.2265319	A0AAU9BQF9	AlkB	1.16e-20	80.9	88.0	50
SRR28636386.2266548	A0A2N3J077	Cutinase_like	1.27e-26	97.4	92.0	50
SRR28636386.2273339	A0A8H6D6M8	Cutinase_like	5.35e-09	48.5	52.0	50
SRR28636386.2289559	A0A1X4HC15	AlkB	2.21e-17	72.0	70.0	50
SRR28636386.2290313	A0AAE2JQM8	AlkB	1.22e-23	89.0	96.0	50
SRR28636386.2311562	A0A1R7QE33	AlkB	1.07e-30	108	98.0	50
SRR28636386.2359717	A0A291H1I8	AlkB	3.66e-16	68.6	68.0	50
SRR28636386.2363973	A0A922NQS1	Cutinase_like	8.53e-07	42.4	44.2	52
SRR28636386.2374784	A0A538SMW8	Cutinase_like	7.93e-09	47.8	51.9	52
SRR28636386.2374861	G1C7H9	AlkB	3.89e-06	40.4	40.4	52
SRR28636386.2375653	A0AAN5C2R9	Cutinase_like	6.23e-07	42.7	45.1	51
SRR28636386.2453322	A0AAN5C2R9	Cutinase_like	2.28e-15	66.6	66.0	50
SRR28636386.2461454	A0A917Q8D6	AlkB	1.51e-21	83.6	82.0	50
SRR28636386.2462127	A0A246I4W1	AlkB	5.03e-16	68.2	64.0	50
SRR28636386.2465466	A0A0A1W922	Cutinase_like	4.78e-08	45.8	39.0	59
SRR28636386.2467671	G1C7H9	AlkB	2.26e-16	69.3	66.0	50
SRR28636386.2476282	A0ABR4TKH4	AlkB	2.37e-21	82.8	76.0	50
SRR28636386.2494494	A0A2S9CPB6	Cutinase_like	3.14e-07	43.5	52.8	53
SRR28636386.2505351	A0A376W8A5	AlkB	1.16e-29	99.0	92.0	50
SRR28636386.2515074	A0ABS9BXV9	AlkB	4.04e-32	111	100.0	50
SRR28636386.2519724	A0ABN7Y5P6	MHETase_like	1.62e-12	58.5	58.0	50
SRR28636386.2533374	K2RTV3	Cutinase_like	1.77e-10	52.8	48.0	50
SRR28636386.2538861	A0A0G4NCV0	Cutinase_like	8.66e-13	59.3	54.0	50
SRR28636386.2552298	A0AAN5C2R9	Cutinase_like	4.79e-16	68.6	70.0	50
SRR28636386.2554491	A0A151Y3X4	Cutinase_like	6.55e-27	98.2	98.0	50
SRR28636386.2587427	A0A1E3LRC3	AlkB	3.16e-10	52.0	48.0	50
SRR28636386.2594190	A0ABQ4NLK9	AlkB	8.97e-24	86.3	74.0	50
SRR28636386.2624308	A0A2S6NMM9	AlkB	2.91e-24	90.9	80.0	50
SRR28636386.2624682	A0A2S6NMM9	AlkB	7.74e-23	87.0	76.0	50
SRR28636386.2626844	A0A254U2U8	Cutinase_like	2.31e-10	52.4	50.9	55
SRR28636386.2627634	A0A9P5AHW0	Cutinase_like	2.32e-07	43.9	36.0	50
SRR28636386.2629013	A0AAN5C2R9	Cutinase_like	5.2e-14	62.8	66.0	50
SRR28636386.2630113	A0A0P8X0D6	Cutinase_like	7.53e-09	48.1	48.0	50
SRR28636386.2632687	A0AAN5C2R9	Cutinase_like	7.97e-15	65.1	64.0	50
SRR28636386.2637427	A0ABQ1SA56	AlkB	1.49e-18	75.1	76.0	50
SRR28636386.2643860	A0ABQ6BST8	AlkB	1.01e-15	67.4	58.0	50
SRR28636386.2645265	A0A0P9CMX4	AlkB	3.11e-19	77.4	74.5	51
SRR28636386.2645390	A0A0P9CMX4	AlkB	3.11e-19	77.4	74.5	51
SRR28636386.2659294	A9CMS7	AlkB	5.16e-14	62.8	56.0	50
SRR28636386.2673410	A0A0J6VSR9	AlkB	4.55e-13	60.1	56.0	50
SRR28636386.2685894	A0A7V8V8A4	Cutinase_like	1.3e-14	64.3	62.3	53
SRR28636386.2686134	A0A7V8V8A4	Cutinase_like	1.3e-14	64.3	62.3	53
SRR28636386.2690986	A0ABY6Y3A1	AlkB	8.28e-22	84.0	76.0	50
SRR28636386.2692647	G1C7H9	AlkB	3.88e-19	77.0	71.4	56
SRR28636386.2692734	G1C7H9	AlkB	7.36e-19	76.3	71.4	56
SRR28636386.2699941	A0AAI8H768	AlkB	1.24e-22	86.3	78.0	50
SRR28636386.2724237	A0A9P5AHW0	Cutinase_like	2.71e-11	55.1	50.0	50
SRR28636386.2746893	A0A5N5E036	Cutinase_like	4.85e-11	54.3	52.0	50
SRR28636386.2754941	A0ABM8C2J5	AlkB	5.8e-13	59.7	56.9	51
SRR28636386.2756933	A0A0F1BC44	AlkB	4.27e-27	98.2	98.0	50
SRR28636386.2760287	A0A3S1D6K8	Cutinase_like	1.62e-12	58.5	58.0	50
SRR28636386.2760794	A0A3S1D6K8	Cutinase_like	1.62e-12	58.5	58.0	50
SRR28636386.2763244	G1C7H9	AlkB	9.85e-18	73.2	66.0	50
SRR28636386.2777376	Q9AP11	AlkB	2.7e-11	55.1	48.0	50
SRR28636386.2777435	A0A0G4NCV0	Cutinase_like	8.28e-13	59.3	54.0	50
SRR28636386.2778299	A0A538SMW8	Cutinase_like	1.71e-22	84.0	80.0	50
SRR28636386.2778486	Q9AP11	AlkB	1.44e-11	55.8	50.0	50
SRR28636386.2779901	A0AAN5C2R9	Cutinase_like	4.64e-13	60.1	56.0	50
SRR28636386.2783186	A0A378YS60	AlkB	5.19e-06	40.0	49.0	51
SRR28636386.2787763	G1C7H9	AlkB	1.08e-19	78.6	69.1	55
SRR28636386.2790081	A9CMS7	AlkB	2.07e-09	49.7	48.0	50
SRR28636386.2802098	A0ABD7QR27	Cutinase_like	3.51e-27	98.6	92.0	50
SRR28636386.2804202	A0ABQ1SA56	AlkB	7.89e-22	84.0	86.0	50
SRR28636386.2805102	A0ABQ1SA56	AlkB	7.89e-22	84.0	86.0	50
SRR28636386.2815249	A0A0F8AVQ6	AlkB	8.38e-07	42.4	42.0	50
SRR28636386.2829334	A0A7W4IN64	AlkB	8.2e-13	58.5	66.0	50
SRR28636386.2836703	G1C7R7	AlkB	1.01e-17	69.3	66.0	50
SRR28636386.2838589	A0ABM8C2J5	AlkB	3.51e-15	65.9	64.0	50
SRR28636386.2838885	A0A0G4NCV0	Cutinase_like	6.33e-13	59.7	58.0	50
SRR28636386.2841841	A0ABQ1MNA4	AlkB	3.18e-23	87.8	80.0	50
SRR28636386.2845637	A0ABQ6EE57	AlkB	1.09e-25	94.4	86.0	50
SRR28636386.2852811	A0A2J0PJA3	AlkB	2.05e-26	96.3	94.0	50
SRR28636386.2855104	A0A2J0PJA3	AlkB	2.05e-26	96.3	94.0	50
SRR28636386.2863847	A0ABQ1UYZ3	AlkB	2.06e-09	49.7	53.8	52
SRR28636386.2864308	A0A7H1NRD1	AlkB	9.07e-13	58.5	52.0	50
SRR28636386.2870250	A0AAN5C2R9	Cutinase_like	8.68e-13	59.3	56.0	50
SRR28636386.2889430	A0A922NQS1	Cutinase_like	2.69e-08	46.6	40.4	52
SRR28636386.2902994	A0ABR5Y9W7	AlkB	1.99e-25	93.6	88.0	50
SRR28636386.2903972	A0ABW3HCW7	AlkB	3.66e-08	46.2	42.0	50
SRR28636386.2912199	A0A8H5N5T4	Cutinase_like	1.37e-08	47.4	51.0	51
SRR28636386.2919737	A0A0X8E616	AlkB	4.66e-22	84.7	76.0	50
SRR28636386.2919747	A0A0X8E616	AlkB	4.66e-22	84.7	76.0	50
SRR28636386.2920484	A0A545V9Y1	Cutinase_like	2.17e-06	41.2	37.3	59
SRR28636386.2929195	G1C7H9	AlkB	2.76e-18	74.7	70.0	50
SRR28636386.2950973	A0ABQ1SA56	AlkB	7.88e-20	78.6	82.0	50
SRR28636386.2951318	A0ABQ1SA56	AlkB	4.09e-20	79.3	78.0	50
SRR28636386.2951334	A0ABQ1SA56	AlkB	1.52e-19	77.8	76.0	50
SRR28636386.2952220	A0ABQ1SA56	AlkB	7.76e-19	75.9	76.0	50
SRR28636386.2954954	A0AAN5C2R9	Cutinase_like	6.35e-13	59.7	58.0	50
SRR28636386.2957054	V6BP07	AlkB	1.82e-32	108	98.0	50
SRR28636386.2978759	A0A254U084	Cutinase_like	5.04e-08	45.8	44.0	50
SRR28636386.2986123	A0A0G4NCV0	Cutinase_like	1.22e-15	67.4	58.0	50
SRR28636386.3011511	A0A917Q8D6	AlkB	5.37e-15	65.5	56.0	50
SRR28636386.3011528	A0A917Q8D6	AlkB	5.37e-15	65.5	56.0	50
SRR28636386.3024966	D3B1Q5	Cutinase_like	9.79e-09	47.8	50.0	50
SRR28636386.3025589	A0AAN5C2R9	Cutinase_like	4.26e-15	65.9	68.0	50
SRR28636386.3030755	A0A9W9EYN0	Cutinase_like	6.61e-24	89.7	80.0	50
SRR28636386.3036034	A0A7K1U9Q2	Cutinase_like	2.47e-10	52.0	42.0	50
SRR28636386.3038005	A0ABQ1F8A1	AlkB	1.61e-18	75.1	76.0	50
SRR28636386.3052653	Q5F4D8	AlkB	4.44e-19	77.0	68.0	50
SRR28636386.3059323	A0A9P4TBT9	Cutinase_like	1.16e-09	50.4	47.1	51
SRR28636386.3060887	A9CMS7	AlkB	1.21e-15	67.4	62.0	50
SRR28636386.3069319	A0AAN5C2R9	Cutinase_like	3.68e-08	46.2	44.0	50
SRR28636386.3087309	A0A538SMW8	Cutinase_like	3.55e-17	70.1	66.0	50
SRR28636386.3087462	A0A9W9D218	Cutinase_like	1.17e-06	42.0	38.0	50
SRR28636386.3088025	A0A9W9D218	Cutinase_like	1.17e-06	42.0	38.0	50
SRR28636386.3094575	A0A2N4YPW0	Cutinase_like	5.41e-24	87.4	78.0	50
SRR28636386.3097198	Q3HXC6	AlkB	1.31e-19	75.1	68.0	50
SRR28636386.3098547	Q3HXC6	AlkB	1.31e-19	75.1	68.0	50
SRR28636386.3131160	A0AAC8TLE0	AlkB	8.05e-07	42.4	44.0	50
SRR28636386.3133216	A0A0F1BC44	AlkB	4.27e-27	98.2	98.0	50
SRR28636386.3133268	A0A0F1BC44	AlkB	6.15e-26	95.1	96.0	50
SRR28636386.3137494	A0A6L6XPT2	Cutinase_like	2.16e-06	41.2	44.0	50
SRR28636386.3138039	A0A2N3J077	Cutinase_like	2.4e-28	102	100.0	50
SRR28636386.3138621	A0A1Y3PDX4	AlkB	6.52e-08	45.4	36.4	55
SRR28636386.3144048	A9CMS7	AlkB	2.64e-14	63.5	63.5	52
SRR28636386.3146158	A0A327ZLV8	Cutinase_like	8.16e-19	75.1	68.0	50
SRR28636386.3171308	A0A0W1R4J3	AlkB	1.83e-11	55.5	52.0	50
SRR28636386.3175426	A0AAE2JQM8	AlkB	2.86e-28	101	98.0	50
SRR28636386.3181563	A0AAU9BQF9	AlkB	1.61e-22	85.9	88.0	50
SRR28636386.3196491	A0AAN5C2R9	Cutinase_like	1.77e-07	44.3	54.0	50
SRR28636386.3199152	A0A2N4YPW0	Cutinase_like	7.64e-24	87.0	78.0	50
SRR28636386.3216196	A0AAN5C2R9	Cutinase_like	1.05e-08	47.8	47.1	51
SRR28636386.3223997	A0A9W6N1A9	AlkB	3.11e-16	68.9	58.0	50
SRR28636386.3224193	A0A9W6N1A9	AlkB	3.11e-16	68.9	58.0	50
SRR28636386.3229601	A0A5E6YM10	MHETase_like	5.32e-09	48.5	50.0	52
SRR28636386.3240038	A0A2J0PJA3	AlkB	3.99e-26	95.5	98.0	50
SRR28636386.3246084	A0A9Q7NSE2	AlkB	1.06e-29	102	98.0	50
SRR28636386.3247718	A0ABQ5TAM8	AlkB	2.2e-24	90.9	88.0	50
SRR28636386.3261852	A0A9P5AHW0	Cutinase_like	1.05e-08	47.8	42.1	57
SRR28636386.3273368	S9QPN7	Cutinase_like	1.74e-07	44.3	41.5	53
SRR28636386.3303727	A0ABY6Y3A1	AlkB	5.81e-19	76.3	74.0	50
SRR28636386.3304274	A0A316YF96	Cutinase_like	3.91e-06	40.4	40.4	52
SRR28636386.3305458	A0A6P2GGD3	AlkB	6.51e-11	53.9	58.0	50
SRR28636386.3311224	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	62.0	50
SRR28636386.3319018	G1C7H9	AlkB	9.87e-27	97.8	94.0	50
SRR28636386.3322684	A0A0W1R4J3	AlkB	2.15e-06	41.2	34.0	50
SRR28636386.3325872	A0AAN5C2R9	Cutinase_like	1.6e-06	41.6	41.2	51
SRR28636386.3336270	A0A0M2GWP5	Cutinase_like	7.66e-09	48.1	58.8	51
SRR28636386.3343156	G1C7H9	AlkB	1.37e-27	100	92.0	50
SRR28636386.3369719	A0AAN5C2R9	Cutinase_like	1.29e-07	44.7	38.0	50
SRR28636386.3384462	A0A9P5AHW0	Cutinase_like	2.09e-09	49.7	48.0	50
SRR28636386.3404220	A0A1S9RVN2	Cutinase_like	1.98e-11	55.5	54.0	50
SRR28636386.3417430	A0AAE2E906	AlkB	5.24e-30	105	100.0	50
SRR28636386.3438696	A0A8H5WTA5	Cutinase_like	1.18e-12	58.9	58.0	50
SRR28636386.3446636	A0A165Z799	AlkB	9.51e-19	73.9	64.0	50
SRR28636386.3449240	A0AAW6QUD3	Cutinase_like	1.91e-15	65.9	50.0	50
SRR28636386.3457890	A0A6P2GGD3	AlkB	3.5e-14	63.2	62.0	50
SRR28636386.3460618	A0A0P8X0D6	Cutinase_like	4.05e-06	40.4	44.0	50
SRR28636386.3469922	A0A0D1YDG7	Cutinase_like	8.47e-07	42.4	38.0	50
SRR28636386.3474149	A0ABR5DD64	AlkB	2.38e-23	88.2	88.0	50
SRR28636386.3482034	A0A3P8MCK5	AlkB	5.18e-18	73.6	70.6	51
SRR28636386.3490775	G1C7H9	AlkB	4.52e-21	82.4	80.0	50
SRR28636386.3500820	A0AAW6QUD3	Cutinase_like	1.89e-12	57.8	54.9	51
SRR28636386.3503940	C1AAJ2	Cutinase_like	3.82e-22	85.9	74.0	50
SRR28636386.3506215	H2DK29	AlkB	1.09e-25	91.3	80.0	50
SRR28636386.3510835	Q1I9S1	AlkB	2.53e-30	103	96.0	50
SRR28636386.3514907	G1C7H9	AlkB	9.85e-18	73.2	66.0	50
SRR28636386.3515211	G1C7H9	AlkB	9.85e-18	73.2	66.0	50
SRR28636386.3524492	A0A254U084	Cutinase_like	7.74e-06	39.7	35.2	54
SRR28636386.3525053	F8U1Q2	AlkB	7.81e-21	78.2	72.0	50
SRR28636386.3525723	A0A922NQS1	Cutinase_like	1.12e-09	50.4	50.0	50
SRR28636386.3526548	A0A922NQS1	Cutinase_like	1.12e-09	50.4	50.0	50
SRR28636386.3533072	A0A1X3GK74	AlkB	9.87e-31	108	96.0	50
SRR28636386.3540236	A0ABM6IFC6	AlkB	3.82e-17	71.2	64.7	51
SRR28636386.3543068	A0A0F9YAJ9	Cutinase_like	1.61e-12	58.5	56.0	50
SRR28636386.3544216	A0A0F9YAJ9	Cutinase_like	1.61e-12	58.5	56.0	50
SRR28636386.3575050	A0AAN5C2R9	Cutinase_like	2.03e-14	63.9	62.0	50
SRR28636386.3603408	A0AAN5C2R9	Cutinase_like	8.68e-13	59.3	54.0	50
SRR28636386.3604911	A0A100Y1W8	AlkB	6.16e-07	42.7	51.0	51
SRR28636386.3609892	A0A9W9D218	Cutinase_like	4.81e-08	45.8	47.2	53
SRR28636386.3614937	A0A922NQS1	Cutinase_like	4.55e-07	43.1	42.0	50
SRR28636386.3641217	A0A5N5E036	Cutinase_like	2.99e-06	40.8	42.3	52
SRR28636386.3645546	A0A316YF96	Cutinase_like	1.37e-16	70.1	68.0	50
SRR28636386.3647419	M7XAF4	Cutinase_like	6.2e-10	51.2	46.0	50
SRR28636386.3647495	M7XAF4	Cutinase_like	6.2e-10	51.2	46.0	50
SRR28636386.3651627	Q5F4D8	AlkB	1.8e-16	69.7	60.0	50
SRR28636386.3654059	A0A0P9CMX4	AlkB	8.49e-24	90.1	84.6	52
SRR28636386.3671359	C1AAJ2	Cutinase_like	7.49e-25	93.6	74.0	50
SRR28636386.3687250	A0A316YF96	Cutinase_like	3.5e-08	46.2	45.1	51
SRR28636386.3691403	A0A556QNH3	Cutinase_like	1.37e-17	72.4	62.0	50
SRR28636386.3691445	A0A556QNH3	Cutinase_like	1.37e-17	72.4	62.0	50
SRR28636386.3701820	A0A538SMW8	Cutinase_like	8.06e-14	61.2	66.0	50
SRR28636386.3711101	A0ABR4TKH4	AlkB	2.37e-21	82.8	76.0	50
SRR28636386.3720271	A0A5N5E036	Cutinase_like	4.54e-10	51.6	52.9	51
SRR28636386.3721462	A0A364VD29	AlkB	4.96e-08	45.8	44.0	50
SRR28636386.3728544	A9CMS7	AlkB	2.76e-14	63.5	54.0	50
SRR28636386.3731604	A0AAN4UN89	AlkB	5.99e-22	82.4	74.0	50
SRR28636386.3731640	A0AAN4UN89	AlkB	5.99e-22	82.4	74.0	50
SRR28636386.3736250	A0ABY6Y3A1	AlkB	4.07e-25	92.8	84.0	50
SRR28636386.3736322	A0ABY6Y3A1	AlkB	4.07e-25	92.8	84.0	50
SRR28636386.3746854	A0AAN5C2R9	Cutinase_like	9.5e-11	53.5	48.0	50
SRR28636386.3749843	A0A0P8X0D6	Cutinase_like	4.05e-06	40.4	41.2	51
SRR28636386.3750966	A0A0P8X0D6	Cutinase_like	4.05e-06	40.4	41.2	51
SRR28636386.3756100	A0A1S9RVN2	Cutinase_like	2.2e-20	80.9	74.0	50
SRR28636386.3756141	A0A1S9RVN2	Cutinase_like	2.2e-20	80.9	74.0	50
SRR28636386.3781437	A0AAW6QUD3	Cutinase_like	7.37e-13	58.9	48.0	50
SRR28636386.3781454	A0AAW6QUD3	Cutinase_like	1.4e-14	63.5	50.0	50
SRR28636386.3794758	E6Q3N4	AlkB	1.08e-18	73.6	62.0	50
SRR28636386.3794888	A0A095VNX4	Cutinase_like	2.96e-09	49.3	51.0	51
SRR28636386.3795193	E6Q3N4	AlkB	1.08e-18	73.6	62.0	50
SRR28636386.3798817	A0A922NQS1	Cutinase_like	1.96e-08	47.0	46.0	50
SRR28636386.3807512	A0A8H6D6M8	Cutinase_like	1.24e-07	44.7	42.0	50
SRR28636386.3807524	A0A8H6D6M8	Cutinase_like	1.24e-07	44.7	42.0	50
SRR28636386.3819475	A0A7V8V8A4	Cutinase_like	8.81e-14	62.0	54.0	50
SRR28636386.3819727	A0A7V8V8A4	Cutinase_like	2.88e-12	57.8	52.0	50
SRR28636386.3824118	A9CMS7	AlkB	3.77e-14	63.2	56.0	50
SRR28636386.3824181	A9CMS7	AlkB	1.08e-14	64.7	58.0	50
SRR28636386.3829659	A0AAN5C2R9	Cutinase_like	3.01e-06	40.8	40.0	50
SRR28636386.3829891	A0AAN5C2R9	Cutinase_like	3.01e-06	40.8	40.0	50
SRR28636386.3830037	A0AAN5C2R9	Cutinase_like	3.01e-06	40.8	40.0	50
SRR28636386.3831623	A0A0P9CMX4	AlkB	5.46e-15	65.5	58.0	50
SRR28636386.3831728	A0A3S8UBZ6	AlkB	2.11e-24	91.3	86.0	50
SRR28636386.3831935	A0A8H5WTA5	Cutinase_like	8.67e-13	59.3	56.0	50
SRR28636386.3833018	A0A100Y1W8	AlkB	1.61e-12	58.5	52.0	50
SRR28636386.3834574	A0A316YF96	Cutinase_like	5.57e-09	48.5	50.0	60
SRR28636386.3837432	A0A512N561	AlkB	1.59e-26	97.1	88.0	50
SRR28636386.3840156	A0A1X0BAF1	AlkB	4.49e-07	43.1	42.0	50
SRR28636386.3840246	A0A1X0BAF1	AlkB	4.49e-07	43.1	42.0	50
SRR28636386.3847998	A0A1B9B7D8	AlkB	2.95e-09	49.3	39.3	56
SRR28636386.3851760	A0ABX0K750	AlkB	6.13e-24	87.8	76.0	50
SRR28636386.3853420	A0AAN5C2R9	Cutinase_like	2.22e-12	58.2	56.0	50
SRR28636386.3855452	A0A8H4L3X7	Cutinase_like	2.86e-06	40.8	38.0	50
SRR28636386.3855765	A0A8H4L3X7	Cutinase_like	2.86e-06	40.8	38.0	50
SRR28636386.3882361	A0A1B1UJ32	AlkB	8.61e-13	59.3	58.0	50
SRR28636386.3896418	A0AAN5C2R9	Cutinase_like	3.33e-10	52.0	52.0	50
SRR28636386.3922960	A0A9P5AHW0	Cutinase_like	8.52e-10	50.8	46.0	50
SRR28636386.3937575	A0A1E1JTL6	Cutinase_like	7.61e-09	48.1	49.0	51
SRR28636386.3957762	G1C7H9	AlkB	2.95e-15	66.2	64.0	50
