protein_id	family
A0A8H5SSY8	Cutinase_like
A0A8H5SY30	Cutinase_like
A0A8H5SZF2	Cutinase_like
A0A8H5T0A2	Cutinase_like
A0A8H5T4J7	Cutinase_like
A0A8H5T6Q8	Cutinase_like
A0A8H5T8F6	Cutinase_like
A0A8H5TAT3	Cutinase_like
A0A8H5TGT0	Cutinase_like
A0A8H5TID4	Cutinase_like
A0A8H5TLU5	Cutinase_like
A0A8H5TR64	Cutinase_like
A0A8H5TS78	Cutinase_like
A0A8H5TSB3	Cutinase_like
A0A8H5TSI6	Cutinase_like
A0A8H5TSV9	Cutinase_like
A0A8H5TU56	Cutinase_like
A0A8H5TYG9	Cutinase_like
A0A8H5TYJ1	Cutinase_like
A0A8H5TZK0	Cutinase_like
A0A8H5TZU3	Cutinase_like
A0A8H5U266	Cutinase_like
A0A8H5U2U8	Cutinase_like
A0A8H5U738	Cutinase_like
A0A8H5UE37	Cutinase_like
A0A8H5UHP8	Cutinase_like
A0A8H5UKF0	Cutinase_like
A0A8H5UKT5	Cutinase_like
A0A8H5ULM6	Cutinase_like
A0A8H5UM14	Cutinase_like
A0A8H5UNZ2	Cutinase_like
A0A8H5UPD2	Cutinase_like
A0A8H5UPH8	Cutinase_like
A0A8H5UPP7	Cutinase_like
A0A8H5URW9	Cutinase_like
A0A8H5UTF3	Cutinase_like
A0A8H5UUW1	Cutinase_like
A0A8H5UV81	Cutinase_like
A0A8H5UVU7	Cutinase_like
A0A8H5UW69	Cutinase_like
A0A8H5UWV8	Cutinase_like
A0A8H5V3N4	Cutinase_like
A0A8H5V7M7	Cutinase_like
A0A8H5VLH5	Cutinase_like
A0A8H5VMX4	Cutinase_like
A0A8H5VY02	Cutinase_like
A0A8H5W3H2	Cutinase_like
A0A8H5W707	Cutinase_like
A0A8H5W830	Cutinase_like
A0A8H5W8C9	Cutinase_like
A0A8H5WEB5	Cutinase_like
A0A8H5WG02	Cutinase_like
A0A8H5WH65	Cutinase_like
A0A8H5WHY1	Cutinase_like
A0A8H5WIF5	Cutinase_like
A0A8H5WIP2	Cutinase_like
A0A8H5WNG1	Cutinase_like
A0A8H5WP94	Cutinase_like
A0A8H5WRB7	Cutinase_like
A0A8H5WS53	Cutinase_like
A0A8H5WSL7	Cutinase_like
A0A8H5WT13	Cutinase_like
A0A8H5WTA5	Cutinase_like
A0A8H5WVU6	Cutinase_like
A0A8H5WW05	Cutinase_like
A0A8H5WXB8	Cutinase_like
A0A8H5WXG9	Cutinase_like
A0A8H5WYF6	Cutinase_like
A0A8H5WYW7	Cutinase_like
A0A8H5X0A1	Cutinase_like
A0A8H5X2S5	Cutinase_like
A0A8H5X5D3	Cutinase_like
A0A8H5X751	Cutinase_like
A0A8H5X900	Cutinase_like
A0A8H5X932	Cutinase_like
A0A8H5X9C2	Cutinase_like
A0A8H5XAV6	Cutinase_like
A0A8H5XEM5	Cutinase_like
A0A8H5XJW2	Cutinase_like
A0A8H5XKA7	Cutinase_like
A0A8H5XPM3	Cutinase_like
A0A8H5XU91	Cutinase_like
A0A8H5XW76	Cutinase_like
A0A8H5XWP5	Cutinase_like
A0A8H5XXB9	Cutinase_like
A0A8H5Y014	Cutinase_like
A0A8H5Y094	Cutinase_like
A0A8H5Y4N8	Cutinase_like
A0A8H5Y6L2	Cutinase_like
A0A8H5Y6N8	Cutinase_like
A0A8H5YB44	Cutinase_like
A0A8H5YCU9	Cutinase_like
A0A8H5YCV5	Cutinase_like
A0A8H5YDU1	Cutinase_like
A0A8H5YDW0	Cutinase_like
A0A8H5YF96	Cutinase_like
A0A8H5YGL8	Cutinase_like
A0A8H5YGY1	Cutinase_like
A0A8H5YHA5	Cutinase_like
A0A8H5YHJ8	Cutinase_like
A0A8H5YHL5	Cutinase_like
A0A8H5YHR4	Cutinase_like
A0A8H5YKU4	Cutinase_like
A0A8H5YNS6	Cutinase_like
A0A8H5YSA3	Cutinase_like
A0A8H5YT39	Cutinase_like
A0A8H5YTA3	Cutinase_like
A0A8H5YW91	Cutinase_like
A0A8H5YWI9	Cutinase_like
A0A8H5YXL0	Cutinase_like
A0A8H5YYS2	Cutinase_like
A0A8H5YYV7	Cutinase_like
A0A8H5Z4F4	Cutinase_like
A0A8H5Z570	Cutinase_like
A0A8H5ZXU9	Cutinase_like
A0A8H6AIJ0	Cutinase_like
A0A8H6APA1	Cutinase_like
A0A8H6CXC1	Cutinase_like
A0A8H6D0B4	Cutinase_like
A0A8H6D6M8	Cutinase_like
A0A8H6D799	Cutinase_like
A0A8H6D7E5	Cutinase_like
A0A8H6D879	Cutinase_like
A0A8H6DAF1	Cutinase_like
A0A8H6DCL3	Cutinase_like
A0A8H6DH04	Cutinase_like
A0A8H6DHM3	Cutinase_like
A0A8H6E1F9	Cutinase_like
A0A8H6ENL9	Cutinase_like
A0A8H6H690	Cutinase_like
A0A8H6INM0	Cutinase_like
A0A8H6IRY9	Cutinase_like
A0A8H6IU76	Cutinase_like
A0A8H6JHY2	Cutinase_like
A0A8H6JLC2	Cutinase_like
A0A8H6JS93	Cutinase_like
A0A8H6JUX9	Cutinase_like
A0A8H6JWR8	Cutinase_like
A0A8H6JZF3	Cutinase_like
A0A8H6K6D6	Cutinase_like
A0A8H6K7K1	Cutinase_like
A0A8H6KJ29	Cutinase_like
A0A8H6KR71	Cutinase_like
A0A8H6KT48	Cutinase_like
A0A8H6ML85	Cutinase_like
A0A8H6MLB9	Cutinase_like
A0A8H6MVZ2	Cutinase_like
A0A8H6NB63	Cutinase_like
A0A8H6NF91	Cutinase_like
A0A8H6NLT3	Cutinase_like
A0A8H6RGH9	Cutinase_like
A0A8H6RHP3	Cutinase_like
A0A8H6RJL7	Cutinase_like
A0A8H6RS80	Cutinase_like
A0A8H6RSL6	Cutinase_like
A0A8H6RV44	Cutinase_like
A0A8H6SAK4	Cutinase_like
A0A8H6SPQ3	Cutinase_like
A0A8H6U6C7	Cutinase_like
A0A8H6V3A2	Cutinase_like
A0A8H6VDK8	Cutinase_like
A0A8H6VPC6	Cutinase_like
A0A8H6VRK0	Cutinase_like
A0A8H6VS16	Cutinase_like
A0A8H7ALZ5	Cutinase_like
A0A8H7AW60	Cutinase_like
A0A8H7AYL5	Cutinase_like
A0A8H7B113	Cutinase_like
A0A8H7BGJ5	Cutinase_like
A0A8H7EID8	Cutinase_like
A0A8H7H0T1	Cutinase_like
A0A8H7H1A3	Cutinase_like
A0A8H7H1T6	Cutinase_like
A0A8H7H4A0	Cutinase_like
A0A8H7H8Y2	Cutinase_like
A0A8H7HJJ6	Cutinase_like
A0A8H7HK87	Cutinase_like
A0A8H7HKK9	Cutinase_like
A0A8H7I2Y7	Cutinase_like
A0A8H7IA81	Cutinase_like
A0A8H7IGC9	Cutinase_like
A0A8H7K5V8	Cutinase_like
A0A8H7KEN5	Cutinase_like
A0A8H7LHB3	Cutinase_like
A0A8H7LQJ1	Cutinase_like
A0A8H7LRA7	Cutinase_like
A0A8H7LUP6	Cutinase_like
A0A8H7LXR1	Cutinase_like
A0A8H7M2A1	Cutinase_like
A0A8H7MCZ1	Cutinase_like
A0A8H7N0G0	Cutinase_like
A0A8H7N710	Cutinase_like
A0A8H7N7Q3	Cutinase_like
A0A8H7TA70	Cutinase_like
A0A8H7TSQ3	Cutinase_like
A0A8H7W932	Cutinase_like
A0A8H7Y3C2	Cutinase_like
A0A8H7YAJ5	Cutinase_like
A0A8H8BSN4	Cutinase_like
A0A8H8BTT9	Cutinase_like
A0A8H8P5B9	Cutinase_like
A0A8H8P5F8	Cutinase_like
A0A8H8P6K8	Cutinase_like
A0A8H8P6L7	Cutinase_like
A0A8H8P7P2	Cutinase_like
A0A8H8P7T6	Cutinase_like
A0A8H8QT91	Cutinase_like
A0A8H8R3C7	Cutinase_like
A0A8H8R6X8	Cutinase_like
A0A8H8RCQ9	Cutinase_like
A0A8H8RFL6	Cutinase_like
A0A8H8RJC3	Cutinase_like
A0A8H8RNP2	Cutinase_like
A0A8H8U127	Cutinase_like
A0A8H8U777	Cutinase_like
A0A8H8U7L5	Cutinase_like
A0A8H8U882	Cutinase_like
A0A8H9J1S6	Cutinase_like
A0A8H9KY36	Cutinase_like
A0A8H9L7A3	Cutinase_like
A0A8H9LUK4	Cutinase_like
A0A8H9MEC7	Cutinase_like
A0A8H9YAE7	Cutinase_like
A0A8I0CMK0	Cutinase_like
A0A8I0EWR4	Cutinase_like
A0A8I0FXM8	Cutinase_like
A0A8I0G035	Cutinase_like
A0A8I0HM13	Cutinase_like
A0A8I0HNV8	Cutinase_like
A0A8I0K2Z4	Cutinase_like
A0A8I0TPX8	Cutinase_like
A0A8I0TRR0	Cutinase_like
A0A8I0ZK95	Cutinase_like
A0A8I0ZLT5	Cutinase_like
A0A8I0ZRG0	Cutinase_like
A0A8I0ZWY7	Cutinase_like
A0A8I1D7I8	Cutinase_like
A0A8I1D8Q3	Cutinase_like
A0A8I1HV44	Cutinase_like
A0A8I2Z8I2	Cutinase_like
A0A8I2Z9X7	Cutinase_like
A0A8I2ZAK1	Cutinase_like
A0A8I2ZE08	Cutinase_like
A0A8I2ZJB9	Cutinase_like
A0A8I2ZLY9	Cutinase_like
A0A8I2ZTC7	Cutinase_like
A0A8I2ZTH6	Cutinase_like
A0A8I2ZWD7	Cutinase_like
A0A8I2ZWM3	Cutinase_like
A0A8I2ZY36	Cutinase_like
A0A8I2ZYQ1	Cutinase_like
A0A8I3A239	Cutinase_like
A0A8I3AF72	Cutinase_like
A0A8I3AIH9	Cutinase_like
A0A8I3AJ62	Cutinase_like
A0A8I3AN17	Cutinase_like
A0A8I3AN72	Cutinase_like
A0A8I3APP2	Cutinase_like
A0A8I3APP5	Cutinase_like
A0A8I3AW70	Cutinase_like
A0A8J2HW08	Cutinase_like
A0A8J2I663	Cutinase_like
A0A8J2MUL6	Cutinase_like
A0A8J2MXZ6	Cutinase_like
A0A8J2N9T5	Cutinase_like
A0A8J2NE83	Cutinase_like
A0A8J2NPQ4	Cutinase_like
A0A8J3BIV0	Cutinase_like
A0A8J3D9S0	Cutinase_like
A0A8J3FPI1	Cutinase_like
A0A8J3J3V9	Cutinase_like
A0A8J3J8I4	Cutinase_like
A0A8J3JBF7	Cutinase_like
A0A8J3JTM3	Cutinase_like
A0A8J3JYJ1	Cutinase_like
A0A8J3K0X6	Cutinase_like
A0A8J3KKH5	Cutinase_like
A0A8J3KXG5	Cutinase_like
A0A8J3L5P2	Cutinase_like
A0A8J3LGK6	Cutinase_like
A0A8J3NLV9	Cutinase_like
A0A8J3NY43	Cutinase_like
A0A8J3PN05	Cutinase_like
A0A8J3Q2S4	Cutinase_like
A0A8J3VI75	Cutinase_like
A0A8J3YR53	Cutinase_like
A0A8J3ZFU5	Cutinase_like
A0A8J3ZIJ9	Cutinase_like
A0A8J4DT82	Cutinase_like
A0A8J4H1B4	Cutinase_like
A0A8J4S9J1	Cutinase_like
A0A8J4SH77	Cutinase_like
A0A8J4W8C7	Cutinase_like
A0A8J5NIK0	Cutinase_like
A0A8J5NL06	Cutinase_like
A0A8J5NM07	Cutinase_like
A0A8J5NMG4	Cutinase_like
A0A8J5NN77	Cutinase_like
A0A8J5NPX7	Cutinase_like
A0A8J5NQ56	Cutinase_like
A0A8J5NUZ4	Cutinase_like
A0A8J5NY02	Cutinase_like
A0A8J5P2Z2	Cutinase_like
A0A8J5P3F3	Cutinase_like
A0A8J5P4Z4	Cutinase_like
A0A8J5P5N1	Cutinase_like
A0A8J5P6B4	Cutinase_like
A0A8J5P6Y9	Cutinase_like
A0A8J5P8M7	Cutinase_like
A0A8J5PA39	Cutinase_like
A0A8J5PBE2	Cutinase_like
A0A8J5PBK0	Cutinase_like
A0A8J5PBU2	Cutinase_like
A0A8J5PFH5	Cutinase_like
A0A8J5PG35	Cutinase_like
A0A8J5PKY4	Cutinase_like
A0A8J5PNA2	Cutinase_like
A0A8J5PNS5	Cutinase_like
A0A8J5PP91	Cutinase_like
A0A8J5PRQ8	Cutinase_like
A0A8J5Q2I2	Cutinase_like
A0A8J5Q616	Cutinase_like
A0A8J5Q8P9	Cutinase_like
A0A8J5QFI9	Cutinase_like
A0A8J5QIG2	Cutinase_like
A0A8J5TNE4	Cutinase_like
A0A8J5TSM3	Cutinase_like
A0A8J5TT04	Cutinase_like
A0A8J5U0L6	Cutinase_like
A0A8J5U1V8	Cutinase_like
A0A8J5U529	Cutinase_like
A0A8J5U6V4	Cutinase_like
A0A8J5UAB4	Cutinase_like
A0A8J5UEC5	Cutinase_like
A0A8J5UF26	Cutinase_like
A0A8J5UM63	Cutinase_like
A0A8J5UNN4	Cutinase_like
A0A8J5UP39	Cutinase_like
A0A8J6T8C9	Cutinase_like
A0A8J8VX68	Cutinase_like
A0A8J8W955	Cutinase_like
A0A8J8WHR2	Cutinase_like
A0A8K0J3C7	Cutinase_like
A0A8K0J8W9	Cutinase_like
A0A8K0JMW7	Cutinase_like
A0A8K0JN69	Cutinase_like
A0A8K0JPR4	Cutinase_like
A0A8K0L3U1	Cutinase_like
A0A8K0RL17	Cutinase_like
A0A8K0RN60	Cutinase_like
A0A8K0RQG3	Cutinase_like
A0A8K0S2E6	Cutinase_like
A0A8K0S507	Cutinase_like
A0A8K0S7P6	Cutinase_like
A0A8K0SBM1	Cutinase_like
A0A8K0SBY1	Cutinase_like
A0A8K0SG08	Cutinase_like
A0A8K0SLU2	Cutinase_like
A0A8K0SWB1	Cutinase_like
A0A8K0THX9	Cutinase_like
A0A8K0TLM4	Cutinase_like
A0A8K0TLZ9	Cutinase_like
A0A8K0TN15	Cutinase_like
A0A8K0TVC5	Cutinase_like
A0A8K0W3E6	Cutinase_like
A0A8K0WM64	Cutinase_like
A0A8K0WQX5	Cutinase_like
A0A8K0X158	Cutinase_like
A0A8K0X779	Cutinase_like
A0A8K0XAI5	Cutinase_like
A0A8S1IKV1	Cutinase_like
A0A8S1J9V0	Cutinase_like
A0A8S1JB18	Cutinase_like
A0A8S1JE88	Cutinase_like
A0A8S1JGR6	Cutinase_like
A0A8S3KBB3	Cutinase_like
A0A8S5RW33	Cutinase_like
A0A8S9TIT2	Cutinase_like
A0A8T0LK56	Cutinase_like
A0A8T1GAE0	Cutinase_like
A0A8T1V2S7	Cutinase_like
A0A8T1V2X1	Cutinase_like
A0A8T1XB48	Cutinase_like
A0A8T8SA45	Cutinase_like
A0A8T8SBP7	Cutinase_like
A0A8T8SCK0	Cutinase_like
A0A8T8SQR4	Cutinase_like
A0A8T8TIL3	Cutinase_like
A0A8T8X4L8	Cutinase_like
A0A8T9B2X8	Cutinase_like
A0A8T9B5D2	Cutinase_like
A0A8T9B5S7	Cutinase_like
A0A8T9B8K5	Cutinase_like
A0A8T9BGE2	Cutinase_like
A0A8T9BKN2	Cutinase_like
A0A8T9BWQ6	Cutinase_like
A0A8T9C8M3	Cutinase_like
A0A8T9CGW2	Cutinase_like
A0A8X7MIQ7	Cutinase_like
A0A8X7MNA9	Cutinase_like
A0A8X7MNV4	Cutinase_like
A0A8X7MSM8	Cutinase_like
A0A8X7MUA6	Cutinase_like
A0A8X7MUW7	Cutinase_like
A0A8X7MW94	Cutinase_like
A0A8X7MWN9	Cutinase_like
A0A8X7MXE6	Cutinase_like
A0A8X7MXF0	Cutinase_like
A0A8X7MZY3	Cutinase_like
A0A8X7N3H8	Cutinase_like
A0A8X7N7B4	Cutinase_like
A0A8X7N898	Cutinase_like
A0A8X7N8Z2	Cutinase_like
A0A8X7N9U4	Cutinase_like
A0A8X7SWM8	Cutinase_like
A0A8X7SZ09	Cutinase_like
A0A8X7SZL2	Cutinase_like
A0A8X7T1C3	Cutinase_like
A0A8X7T5R4	Cutinase_like
A0A916KMW5	Cutinase_like
A0A916LEU9	Cutinase_like
A0A916NB75	Cutinase_like
A0A916NMS0	Cutinase_like
A0A916T515	Cutinase_like
A0A916T5Q5	Cutinase_like
A0A916T7A2	Cutinase_like
A0A916TE75	Cutinase_like
A0A916TGH2	Cutinase_like
A0A916UE92	Cutinase_like
A0A916WXX6	Cutinase_like
A0A916XCZ4	Cutinase_like
A0A917BML7	Cutinase_like
A0A917CJ31	Cutinase_like
A0A917CJS2	Cutinase_like
A0A917DJ06	Cutinase_like
A0A917FPM7	Cutinase_like
A0A917FR99	Cutinase_like
A0A917G532	Cutinase_like
A0A917G8V7	Cutinase_like
A0A917GL33	Cutinase_like
A0A917J6Z5	Cutinase_like
A0A917LH15	Cutinase_like
A0A917LQW6	Cutinase_like
A0A917P2B9	Cutinase_like
A0A917Q7V0	Cutinase_like
A0A917QAQ7	Cutinase_like
A0A917QFA9	Cutinase_like
A0A917QKL8	Cutinase_like
A0A917QLH5	Cutinase_like
A0A917QQ96	Cutinase_like
A0A917QV09	Cutinase_like
A0A917R7I0	Cutinase_like
A0A917RSS4	Cutinase_like
A0A917RTA8	Cutinase_like
A0A917RWM3	Cutinase_like
A0A917RXP0	Cutinase_like
A0A917UCS4	Cutinase_like
A0A917UCU8	Cutinase_like
A0A917VAA4	Cutinase_like
A0A917VAY0	Cutinase_like
A0A917VQ33	Cutinase_like
A0A917VWB4	Cutinase_like
A0A917WH94	Cutinase_like
A0A917X6A9	Cutinase_like
A0A918FMA6	Cutinase_like
A0A918GF85	Cutinase_like
A0A918GHW1	Cutinase_like
A0A918GI36	Cutinase_like
A0A918HAT7	Cutinase_like
A0A918HQS9	Cutinase_like
A0A918KHB5	Cutinase_like
A0A918LED6	Cutinase_like
A0A918UKU4	Cutinase_like
A0A918XL47	Cutinase_like
A0A918ZXY5	Cutinase_like
A0A919BA59	Cutinase_like
A0A919DPR9	Cutinase_like
A0A919GLD3	Cutinase_like
A0A919IIZ4	Cutinase_like
A0A919IV87	Cutinase_like
A0A919J3D1	Cutinase_like
A0A919J9R5	Cutinase_like
A0A919JIA7	Cutinase_like
A0A919JUR1	Cutinase_like
A0A919JVY5	Cutinase_like
A0A919JYP4	Cutinase_like
A0A919K6Q5	Cutinase_like
A0A919LIV6	Cutinase_like
A0A919MDS6	Cutinase_like
A0A919MKS4	Cutinase_like
A0A919NQQ6	Cutinase_like
A0A919PJW8	Cutinase_like
A0A919PNJ3	Cutinase_like
A0A919S3F3	Cutinase_like
A0A919SH36	Cutinase_like
A0A919SK37	Cutinase_like
A0A919T1A6	Cutinase_like
A0A919TY98	Cutinase_like
A0A919UGB5	Cutinase_like
A0A919W679	Cutinase_like
A0A919YUB8	Cutinase_like
A0A921H5H0	Cutinase_like
A0A921JYZ5	Cutinase_like
A0A921SGP5	Cutinase_like
A0A921VAP7	Cutinase_like
A0A922N6H0	Cutinase_like
A0A922NB06	Cutinase_like
A0A927JD22	Cutinase_like
A0A927PLR2	Cutinase_like
A0A927QH82	Cutinase_like
A0A931BBJ7	Cutinase_like
A0A931DN39	Cutinase_like
A0A931DQN3	Cutinase_like
A0A931E0Q1	Cutinase_like
A0A931GRI5	Cutinase_like
A0A931GT38	Cutinase_like
A0A931I6F4	Cutinase_like
A0A931I7M5	Cutinase_like
A0A931I9Z0	Cutinase_like
A0A931I9Z2	Cutinase_like
A0A931IDM6	Cutinase_like
A0A931IFE4	Cutinase_like
A0A931IFV0	Cutinase_like
A0A931N2D8	Cutinase_like
A0A931N3Y6	Cutinase_like
A0A931N4J0	Cutinase_like
A0A934I6V8	Cutinase_like
A0A934I6X7	Cutinase_like
A0A934N1B3	Cutinase_like
A0A934NLM9	Cutinase_like
A0A934NX74	Cutinase_like
A0A934QDR4	Cutinase_like
A0A934U401	Cutinase_like
A0A934U6E5	Cutinase_like
A0A934U6X1	Cutinase_like
A0A934UMK6	Cutinase_like
A0A934X586	Cutinase_like
A0A935ISJ5	Cutinase_like
A0A936N9V5	Cutinase_like
A0A937RK27	Cutinase_like
A0A937UNF1	Cutinase_like
A0A939DDY7	Cutinase_like
A0A939E1I5	Cutinase_like
A0A939E3S6	Cutinase_like
A0A939EE84	Cutinase_like
A0A939IXL4	Cutinase_like
A0A939MKT0	Cutinase_like
A0A939P6H1	Cutinase_like
A0A939RYR0	Cutinase_like
A0A940XXH4	Cutinase_like
A0A941FGA2	Cutinase_like
A0A944GQT5	Cutinase_like
A0A956LY28	Cutinase_like
A0A974VXK7	Cutinase_like
A0A974VZU5	Cutinase_like
A0A974W4R1	Cutinase_like
A0A974WCW6	Cutinase_like
A0A974ZR66	Cutinase_like
A0A974ZRV8	Cutinase_like
A0A974ZU34	Cutinase_like
A0A974ZYW9	Cutinase_like
A0A975K1A4	Cutinase_like
A0A975K3F5	Cutinase_like
A0A975PYY5	Cutinase_like
A0A975PZE6	Cutinase_like
A0A9D1GWQ9	Cutinase_like
A0A9D1KNG3	Cutinase_like
A0A9D1Q8W4	Cutinase_like
A0A9D1RP78	Cutinase_like
A0A9D1RXM4	Cutinase_like
A0A9D1RY67	Cutinase_like
A0A9D1UL99	Cutinase_like
A0A9D1ULD9	Cutinase_like
A0A9D1UR24	Cutinase_like
A0A9D2Q724	Cutinase_like
A0A9D2QD77	Cutinase_like
A0A9D2QDR2	Cutinase_like
A0A9D2QIC5	Cutinase_like
A0A9D2S5V4	Cutinase_like
A0A9D2UCW6	Cutinase_like
A0A9D2ZRK0	Cutinase_like
A0A9D5DFB0	Cutinase_like
A0A9J6ZNH3	Cutinase_like
A0A9J9KXD9	Cutinase_like
A0A9K3IVF1	Cutinase_like
A0A9N7LMQ8	Cutinase_like
A0A9N7LRJ1	Cutinase_like
A0A9N7LUM7	Cutinase_like
A0A9N7QK48	Cutinase_like
A0A9N8DWZ3	Cutinase_like
A0A9N8J912	Cutinase_like
A0A9N8JC20	Cutinase_like
A0A9N8JG51	Cutinase_like
A0A9N8JMJ6	Cutinase_like
A0A9N8JPT0	Cutinase_like
A0A9N8K8Y4	Cutinase_like
A0A9N8KFE6	Cutinase_like
A0A9N8KKM5	Cutinase_like
A0A9N8LL61	Cutinase_like
A0A9N8LP42	Cutinase_like
A0A9N8LPZ6	Cutinase_like
A0A9N8LQY2	Cutinase_like
A0A9N8LWD6	Cutinase_like
A0A9N8LZW2	Cutinase_like
A0A9N8M561	Cutinase_like
A0A9N8M8C5	Cutinase_like
A0A9N8MEM3	Cutinase_like
A0A9N8NKH6	Cutinase_like
A0A9N8PA98	Cutinase_like
A0A9N8PBA7	Cutinase_like
A0A9N8PNA9	Cutinase_like
A0A9N8Q6S3	Cutinase_like
A0A9N8Q863	Cutinase_like
A0A9N8Q8V8	Cutinase_like
A0A9N8Q8X4	Cutinase_like
A0A9N8Q8Y5	Cutinase_like
A0A9N8QM85	Cutinase_like
A0A9N8QNQ2	Cutinase_like
A0A9N8QQJ6	Cutinase_like
A0A9N9UB76	Cutinase_like
A0A9N9UL15	Cutinase_like
A0A9N9UN59	Cutinase_like
A0A9N9VPG1	Cutinase_like
A0A9N9VSX5	Cutinase_like
A0A9N9VWP3	Cutinase_like
A0A9N9Y4S0	Cutinase_like
A0A9N9Y5I6	Cutinase_like
A0A9N9YX97	Cutinase_like
A0A9N9ZM55	Cutinase_like
A0A9P0EEV2	Cutinase_like
A0A9P0QLV4	Cutinase_like
A0A9P0UVC9	Cutinase_like
A0A9P1H458	Cutinase_like
A0A9P1M7D4	Cutinase_like
A0A9P2H4D0	Cutinase_like
A0A9P2H8B9	Cutinase_like
A0A9P2M5U2	Cutinase_like
A0A9P3CI62	Cutinase_like
A0A9P3CL55	Cutinase_like
A0A9P3Q3E5	Cutinase_like
A0A9P3Q3H6	Cutinase_like
A0A9P3Q5D4	Cutinase_like
A0A9P3Q780	Cutinase_like
A0A9P3QCX3	Cutinase_like
A0A9P3UWN0	Cutinase_like
A0A9P3V0B4	Cutinase_like
A0A9P4GCU4	Cutinase_like
A0A9P4H309	Cutinase_like
A0A9P4H745	Cutinase_like
A0A9P4HMD9	Cutinase_like
A0A9P4I2D3	Cutinase_like
A0A9P4I444	Cutinase_like
A0A9P4JRW0	Cutinase_like
A0A9P4N5D6	Cutinase_like
A0A9P4N639	Cutinase_like
A0A9P4NZQ4	Cutinase_like
A0A9P4QHH6	Cutinase_like
A0A9P4TBQ7	Cutinase_like
A0A9P4TIY4	Cutinase_like
A0A9P4UYC4	Cutinase_like
A0A9P4W825	Cutinase_like
A0A9P4XD29	Cutinase_like
A0A9P4Z085	Cutinase_like
A0A9P4Z1S1	Cutinase_like
A0A9P5A3E5	Cutinase_like
A0A9P5AAB3	Cutinase_like
A0A9P5ADY5	Cutinase_like
A0A9P5AHP3	Cutinase_like
A0A9P5AHW0	Cutinase_like
A0A9P5AKI2	Cutinase_like
A0A9P5AL28	Cutinase_like
A0A9P5AM88	Cutinase_like
A0A9P5AU10	Cutinase_like
A0A9P5AXZ8	Cutinase_like
A0A9P5B040	Cutinase_like
A0A9P5B165	Cutinase_like
A0A9P5B4N4	Cutinase_like
A0A9P5B4R4	Cutinase_like
A0A9P5B8F3	Cutinase_like
A0A9P5BAE0	Cutinase_like
A0A9P5BAV8	Cutinase_like
A0A9P5BCZ6	Cutinase_like
A0A9P5BH54	Cutinase_like
A0A9P5BJB3	Cutinase_like
A0A9P5BWB1	Cutinase_like
A0A9P5BXH3	Cutinase_like
A0A9P5BY98	Cutinase_like
A0A9P5DMB8	Cutinase_like
A0A9P5DRM7	Cutinase_like
A0A9P5DUE2	Cutinase_like
A0A9P5DUT8	Cutinase_like
A0A9P5DX76	Cutinase_like
A0A9P5DXK9	Cutinase_like
A0A9P5DXS7	Cutinase_like
A0A9P5DYM7	Cutinase_like
A0A9P5DYQ5	Cutinase_like
A0A9P5E4L3	Cutinase_like
A0A9P5E637	Cutinase_like
A0A9P5E687	Cutinase_like
A0A9P5E7F2	Cutinase_like
A0A9P5E985	Cutinase_like
A0A9P5E9K5	Cutinase_like
A0A9P5EBR5	Cutinase_like
A0A9P5ECF3	Cutinase_like
A0A9P5ECF5	Cutinase_like
A0A9P5EFH3	Cutinase_like
A0A9P5EHA3	Cutinase_like
A0A9P5EHB9	Cutinase_like
A0A9P5EHS5	Cutinase_like
A0A9P5EKH1	Cutinase_like
A0A9P5ER62	Cutinase_like
A0A9P5GGB2	Cutinase_like
A0A9P5H7U0	Cutinase_like
A0A9P5H7V2	Cutinase_like
A0A9P5HDF5	Cutinase_like
A0A9P5HH23	Cutinase_like
A0A9P5K106	Cutinase_like
A0A9P5K218	Cutinase_like
A0A9P5K7X2	Cutinase_like
A0A9P5K9V1	Cutinase_like
A0A9P5KB13	Cutinase_like
A0A9P5KXR9	Cutinase_like
A0A9P5L1Q1	Cutinase_like
A0A9P5L5C2	Cutinase_like
A0A9P5Q6G0	Cutinase_like
A0A9P5YCD3	Cutinase_like
A0A9P5YDW0	Cutinase_like
A0A9P6CMG2	Cutinase_like
A0A9P6G6W7	Cutinase_like
A0A9P6GID7	Cutinase_like
A0A9P6GNH7	Cutinase_like
A0A9P6GNJ9	Cutinase_like
A0A9P6HTE8	Cutinase_like
A0A9P6HYV1	Cutinase_like
A0A9P6I4A7	Cutinase_like
A0A9P6KN03	Cutinase_like
A0A9P6LCY7	Cutinase_like
A0A9P6NHS2	Cutinase_like
A0A9P6NLB3	Cutinase_like
A0A9P6NP36	Cutinase_like
A0A9P6NQS5	Cutinase_like
A0A9P6TBE8	Cutinase_like
A0A9P6TFC0	Cutinase_like
A0A9P6VJU3	Cutinase_like
A0A9P6VK50	Cutinase_like
A0A9P6VQG6	Cutinase_like
A0A9P6VRC1	Cutinase_like
A0A9P7AX11	Cutinase_like
A0A9P7AYG6	Cutinase_like
A0A9P7AZH5	Cutinase_like
A0A9P7GG75	Cutinase_like
A0A9P7GIG0	Cutinase_like
A0A9P7GJU9	Cutinase_like
A0A9P7GNM3	Cutinase_like
A0A9P7GPA9	Cutinase_like
A0A9P7H8B7	Cutinase_like
A0A9P7HS69	Cutinase_like
A0A9P7KXB2	Cutinase_like
A0A9P7L1B5	Cutinase_like
